year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2021-12-27/2022-01-02,12.885754,1257.359,2126.9658,1861.9415,175.73367,6.880926,44.137505,4.914963,0.02514394,12.842202,19.578938,9.047506,1.9201564,0.029118495,991.7961,21.884256,1041.0625,1873.3889,1551.3287,182.2528,0.38116968,69.99589,766.7117,418.4974,1882.4958,11.173812,140.8912,3.9210658,1570.4253,1.4217038,810.23846,659.19617,1194.7445,82.260544,1.8826503,0.22549307,1222.9901,2375.8564,762.39886,4951.521,77.09037,0.48383301,0.17593162,62.68024,0.7695332,587.9328,139.97942,24.514301,2.2813356,0.019073747,0.12739863,46.85896,0.7877058,2337.8804,816.3775,318.65854,534.3149,0.20200701,0.340274,1180.7645,41.00996,2953.4841,2230.3286,1057.1382,30.908854,2.8275027,43.413006,934.8837,1973.647,1765.888,467.11743,171.79456,9.526979,753.51373,66.12043,55.331764,1.137031,788.17426,0,4.2032185,0.79119396,1.24968,157.05286,101.04185,23.74157,0.13045886,0.26459652,0.655631,20.78528,0.0934349,703.40314,3757.504,28.411179,96.00064,0.055835683,23.883366,986.29895,151.28796,1451.0292,23.034096,6308.522,12.841748,5.5582576,0.7693502,308.1163,0.43127877,3755.179,1067.8224,137.95546,74.638214,3.0187945,44.85143,1.4801313,0.21201111,99.46405,3.936367,5.7836766,0.098256744,0,696.00757,151.75298,1508.4841,164.04802,27.537315,46.49614,705.9329,412.6915,3191.3618,3764.2683,277.22018,867.4226,9.857446,0,492.51758,27.404268,379.70782,49.267082,543.15967,0,5.0091705,1866.9708,5.036445,3002.5964,8.294022,136.27986,198.31013,3.5142322,846.8812,851.8531,2934.0344,82.872604,0.91474366,1.5066416,8.552106,0,309.13794,344.9372,3.580873,13.517657,0.50938034,0.35650682,3238.6086,14.991191,4005.633,6117.357,2300.1438,595.1299,124.132454,1488.1752,0,5504.464,3999.3806,72.27577,633.6741,0,48.59231,3331.0886,1853.2769,1065.8253,40.098915,49.56718,378.28503,914.763,6.228434,54.349205,158.25446,32.481754,0.55966437
2022-01-03/2022-01-09,3.9614544,1555.9026,1293.8636,2072.669,211.51517,0.89445645,72.73917,0.3092018,0.000487233,1.2428774,2.1339703,0.6348212,0.14567381,0.0030247404,1261.1816,16.591244,1641.3151,1451.9379,2378.9343,279.48135,97.63191,146.96877,1135.0613,768.1392,2599.1973,3.5570045,251.53273,9.584927,176.49905,0.3234731,742.0272,91.460815,1633.2036,73.27605,0.18111974,0.27502856,1374.7196,3311.0906,1283.0273,4853.1943,104.4996,0.16508918,0.3265371,38.294632,0.14481589,445.3431,51.080837,16.70426,1.6808139,0.0015177234,0.12851954,27.261162,0.14115566,1686.2993,584.44696,61.87973,374.8631,0.015306267,0.538612,1629.7137,17.434875,3004.0745,1876.2112,1627.3484,51.446293,0.2779756,98.93852,1426.6202,2602.1724,1642.3994,795.01917,316.14297,24.005089,846.9979,22.893274,425.7091,0.7789842,988.1301,0,7.8013663,0.40982786,0.04186137,38.361603,6.697294,2.8796728,0.017109223,0.0037477224,0.11773068,18.492819,0.025605785,230.76581,2037.5687,28.192722,103.00181,0.006470073,12.586682,1108.6635,52.381393,2022.2145,15.7807255,7908.9624,17.407583,0.813727,1.4279488,346.34256,0.14932448,5233.376,731.569,172.95407,101.17559,0.4419508,83.246284,0.24887475,0.010980473,20.73509,0.53603685,1.0846394,0.019923532,0,1331.1133,1459.0281,1532.4468,349.9232,63.510548,146.83022,533.8025,96.12235,7025.0044,1734.8535,233.79907,790.9905,3.9832761,0,553.62146,9.488356,529.17664,33.75302,1445.6809,0,9.297248,2098.5955,1.7438018,4184.545,5.6822634,170.85338,38.122913,0.20809129,315.69632,99.809265,3095.8506,19.21212,0.022902869,0.3492809,9.613117,0,430.82745,236.31758,4.489323,18.323805,0.07457319,0.66169304,6891.7046,14.680682,10568.142,7934.089,1491.6671,1527.2245,83.274315,1672.8047,0,7671.253,2739.9885,206.18779,858.9749,0,14.995881,5519.5767,3807.3257,2173.2356,74.105835,99.045906,112.53134,253.86153,2.1430244,31.677517,48.982952,3.0261545,1.2033011
2022-01-10/2022-01-16,19.986578,1550.8243,1269.3156,1429.0747,319.44095,1.3508528,9.487661,0.015697138,4.6014888e-05,0.02629927,0.052345496,0.013975151,0.0035733336,6.407984e-06,1012.8333,14.399238,549.40063,563.40576,828.455,108.44913,3.679209,6.348058,761.99976,294.60812,843.1167,1.0354896,81.591125,0.26852104,86.99427,0.8720933,102.79181,37.2058,549.78033,27.485085,0.04948,0.011483013,1264.9755,1394.5591,570.4489,1936.5247,46.4617,0.07340043,0.016160551,62.09719,0.9808713,365.48862,17.277887,14.262484,1.5990955,0.0014439363,0.010560045,41.196785,0.39682546,396.66132,262.47256,40.550224,273.71875,0.011176368,0.038221665,1847.4183,36.76678,1419.3917,1027.658,799.94586,28.178705,0.12359105,4.6802964,1312.7328,998.0237,730.2299,317.22812,140.56087,0.92177594,231.87921,11.659238,16.312916,0.103043385,117.30587,0,0.08912588,0.11440069,0.0221513,4.548171,0.92048126,0.35519922,0.0023515066,0.00051509024,0.0013974844,3.3420677,0.008608613,17.382828,280.94858,7.8612165,17.529099,0.0005649819,0.051628843,992.45746,42.831158,111.15308,3.3515046,954.12396,3.697014,0.1728189,0.056026295,306.3567,0.40296042,1929.4818,312.67233,66.340454,43.242374,0.18888947,89.18621,0.0018512972,0.00015194945,0.06428922,0.0019266478,0.0034986993,7.161018e-05,0,1224.8501,559.5881,681.34375,490.85974,28.237492,5.6381583,408.16327,62.145206,2238.9138,640.95715,93.29038,292.23853,1.5312551,0,312.22003,16.242071,124.38996,9.197572,353.54642,0,0.21880452,1931.064,1.6396952,1604.9218,2.5263977,68.17382,91.82018,1.5937665,355.65393,198.55112,1123.1107,10.483069,0.045560773,0.14480393,15.043892,0,627.93085,12.248647,0.50764024,2.308752,0.009396043,0.025760747,4167.3804,16.514484,2663.622,2318.1797,391.1421,446.22333,21.164984,1539.2643,0,2942.1982,1218.2308,82.27294,381.91025,0,0.5758298,4138.445,1189.8375,787.32007,104.23157,22.662899,3.520945,112.480644,0.39577162,6.7817974,9.411339,0.6478647,0.046205763
2022-01-17/2022-01-23,69.51578,5393.9478,4414.823,4970.484,1111.0546,4.698425,118.06007,0.01961186,0.00010372454,0.059282374,0.117994376,0.031502005,0.008054812,5.167764e-05,1952.5349,50.08229,1910.8794,1959.5929,2881.4658,377.19907,12.796717,78.99234,1468.9794,1024.6824,2932.4639,3.6015599,283.78372,3.3413491,297.28427,3.0332413,633.75806,229.39082,3389.6465,169.45824,0.30506662,0.253291,2438.6133,4850.437,1984.0897,6735.443,161.59952,0.25529554,0.2010942,930.17426,34.60661,12894.95,258.81134,503.20245,56.418484,0.050944116,1.3329428,270.70996,4.7046137,4702.657,8759.96,480.7486,3245.101,0.13250245,1.6211874,3561.4539,127.87927,4936.81,3574.3225,2782.3079,98.00894,0.42986435,58.23944,2530.6797,3471.2378,2539.8274,1103.3574,488.88754,11.4701395,1502.4884,136.30234,117.811,1.2046288,1371.3641,0,3.727657,0.22054097,0.077044845,15.8190775,3.2015433,1.2354248,0.008178818,0.0017915448,0.017389636,4.1755486,0.01940506,39.183437,633.2992,17.720327,39.51316,0.0012735518,0.4163644,4092.5835,318.6614,826.971,24.935017,7098.607,27.505575,1.2857625,0.6971646,590.59204,0.8546319,6710.963,1087.512,230.74007,150.40231,0.6569801,1109.7916,0.0035689163,0.0005284979,0.22360557,0.0067011095,0.01216889,0.0002490682,0,2361.26,1946.3143,2369.7952,1707.269,98.213524,70.15865,786.8551,216.14848,7787.199,2229.326,324.47513,1016.4407,5.118593,0,601.8962,56.49195,432.64322,31.990274,1229.6769,0,2.7227008,3722.6882,4.718883,5582.0996,8.787113,237.11674,61.794456,5.5433145,1237.007,690.58466,3906.299,36.461426,0.15846588,1.8018712,102.33878,0,574.7152,150.3321,6.230445,28.336136,0.115320764,0.31617084,12225.18,87.40604,14097.69,12269.364,2070.1917,2361.717,400.76828,2967.383,0,10233.299,4237.1514,286.15515,1328.3297,0,7.1653585,7978.058,4138.406,2738.3938,362.5299,78.82438,43.812958,216.83963,1.3765401,23.58789,32.73378,2.25335,0.5749626
2022-01-24/2022-01-30,6.7194443,2500.03,1425.6056,1788.4281,358.7737,1.5171832,134.1257,0.028555926,3.9227354e-05,0.09479039,0.17180653,0.05110961,0.011728253,0.00026473074,496.69202,5.6961923,533.8056,498.48743,816.74896,95.953094,3.2552722,70.696266,326.13428,249.82222,651.048,0.8909596,63.004017,2.609916,69.51074,0.17491141,380.08914,53.635918,883.12256,39.622528,0.07133042,0.20836458,541.40674,1076.8679,440.4961,1666.225,35.877346,0.056679215,0.15707394,9.7788925,0.03223774,93.913635,11.371203,3.7185693,0.37416917,0.00033786372,0.03110155,17.576313,0.079337336,336.97614,328.49225,34.77988,210.69426,0.008602975,0.20102318,790.6911,7.374133,1203.6184,793.54926,688.29193,21.759365,0.095436,45.490593,561.8468,846.30554,563.87775,272.9504,108.53997,8.959285,333.57376,7.8598447,28.722843,0.26744488,339.25037,0,2.9116595,0.15839264,0.014372072,12.476348,2.2993498,0.9886642,0.005874028,0.0012866884,0.04393996,5.4598994,0.0065904707,56.264572,524.43396,7.2563,26.510805,0.0016652818,3.5217116,908.61206,18.375546,672.0095,5.5359287,1756.0652,6.106628,0.28545764,0.54455286,191.10907,0.071829446,2384.7288,351.90656,83.19608,48.668427,0.21259135,31.069536,0.003519795,0.00013538,0.24217233,0.0066088773,0.013372688,0.00024563997,0,524.2332,474.5203,526.1282,120.13759,21.80477,54.800655,103.225426,124.38622,8611.501,2244.971,39.647152,1023.57385,5.1545124,0,133.6295,3.2575912,105.480385,7.102291,304.19952,0,2.126691,826.4912,0.59869117,1360.9407,1.9508641,58.658333,79.38823,1.8497192,1745.1783,887.20404,5591.8984,46.842518,0.20358336,3.3751354,22.720648,0,140.1182,33.37584,1.5412982,6.291026,0.025602847,0.24695997,2714.161,5.040249,3437.0776,2723.9717,512.12744,524.3352,31.080013,658.8018,0,2494.9236,940.7082,70.78954,294.90805,0,5.596834,2173.7744,1238.257,746.1274,25.4424,21.477173,41.99943,99.978455,0.69697607,10.875689,16.817081,1.0389547,0.44910124
2022-01-31/2022-02-06,13.238682,5258.3,3910.4104,3885.845,706.85657,2.989161,243.0852,0.38861185,0.00061236566,1.5797057,2.4255335,0.7978586,0.18308634,0.0038015652,1585.0814,20.852262,2086.122,1650.315,2989.898,351.25842,7.463668,184.71355,1023.07513,700.1675,2118.7139,3.2060673,226.71628,8.639273,616.3751,0.40654853,943.1214,103.95703,2052.647,92.094986,0.22763552,0.34566227,2763.3345,7708.449,1245.2545,2843.5225,112.14817,0.1771725,0.35043737,385.97363,1.4596096,2004.2123,465.61014,168.36327,16.941032,0.015297248,1.2953575,121.09294,0.053548556,937.1251,136.36455,23.474552,8.409474,0.005806557,0.40413353,2058.846,22.025785,3837.9336,2143.5774,2055.858,64.99304,0.35117164,124.990776,1557.8239,2873.5488,1621.9357,868.13556,587.55975,26.212816,1526.2256,41.251934,1241.7343,1.2694329,1780.5359,0,14.057463,0.48522964,0.052612334,48.757904,7.612338,3.6192405,0.021503244,0.0047102193,0.14796668,47.415173,0.20078406,598.3558,7082.8306,72.28552,807.6733,0.05073406,98.6966,1334.5204,33.05498,1290.5056,9.006001,4990.9087,10.984965,0.51349807,0.9010997,1672.973,0.24811451,10610.304,3195.8267,835.4381,488.71857,2.134801,712.85345,0.31279153,0.013800519,26.354458,0.60927516,1.3631998,0.025040336,0,1389.9153,1540.6742,1447.1168,365.3811,66.31613,153.31645,353.6277,63.67809,8928.826,1039.3776,154.8846,524.00653,2.6388,0,578.0777,9.907512,558.78894,31.873594,1509.5441,0,9.707957,2637.558,2.191652,5318.589,6.458624,214.73236,47.913734,0.26153395,401.25204,113.44612,910.14844,24.146225,0.028784862,0.43898427,12.08199,0,547.5845,268.60547,5.642287,23.029774,0.09372533,0.83163106,6038.1816,12.862502,9363.801,6286.6787,1306.926,788.3536,72.9609,1458.5996,0,6764.436,2160.6501,179.78514,748.9819,0,13.07564,5695.591,2803.488,793.54315,94.67259,168.90031,228.66011,316.01172,2.6977854,35.6617,60.97489,3.7670157,1.4978925
2022-02-07/2022-02-13,5.6086254,2227.698,1656.6588,1646.2532,299.46292,1.2663714,102.98413,0.16463715,0.00025943143,0.6692493,1.0275882,0.33801636,0.07756528,0.00161055,671.5268,8.834152,883.79486,699.16327,1266.6836,148.8122,3.1620157,78.25479,433.43033,296.6291,897.6026,1.3582659,96.04936,3.6600678,261.13007,0.1722361,399.5576,44.04187,869.613,39.01646,0.09643877,0.14644134,1170.699,3265.7156,527.5576,1204.6709,47.512074,0.07505985,0.14846434,93.35121,0.3530198,484.73685,1696.027,40.720177,4.0973425,0.003699776,0.31329387,51.301563,0.022686085,397.01724,57.771423,9.945103,3.5627115,0.0024599715,0.1712129,872.2393,9.331329,1625.9537,908.13605,870.9733,27.534576,0.14877541,52.95291,659.979,1217.3917,687.14026,367.7895,248.92232,11.105174,2578.294,69.68803,2097.6929,2.1444857,3007.9043,0,23.747633,0.20556965,0.02228946,20.656498,3.2250013,1.5333073,0.009109945,0.0019955055,0.06268672,20.087658,0.08506304,253.4961,3000.667,30.624092,342.17438,0.021493705,41.813255,565.3755,14.003897,546.72845,3.8154318,2114.4185,4.653828,0.21754573,0.3817548,708.76245,0.105114795,4495.1025,1353.9261,353.93707,207.04779,0.90441793,302.00354,1.2395034,0.054687463,104.43524,2.4143834,5.4019723,0.09922766,0,588.8438,652.71344,613.0775,154.79532,28.095125,64.953224,149.81595,26.977493,3782.7368,440.3369,65.617546,221.99771,1.1179394,0,244.9052,4.1973615,236.73341,13.503387,639.525,0,4.1128216,1117.4132,0.92850256,2253.2405,2.736225,90.97232,20.298866,0.11079993,169.99222,48.06192,385.58826,10.229663,0.01219485,0.18597762,5.118589,0,231.9866,113.7959,2.3903801,9.756664,0.039707143,0.35232413,2558.1,5.4492564,3967.016,2663.3755,553.68506,333.9895,30.910187,617.9422,0,2865.7808,915.3691,76.16677,317.3095,0,5.539555,2412.9612,1187.7102,336.1881,40.108437,71.555374,96.87287,133.87976,1.1429287,15.108243,25.832285,1.5959127,0.6345888
2022-02-14/2022-02-20,61.233482,6042.4272,4619.817,7375.2544,835.09125,3.5314405,256.34277,1.9967834,0.010215127,6.546836,12.894721,3.3995192,0.7800951,0.014458165,2005.1624,44.244476,2128.5203,1731.177,3136.3967,368.46936,7.829368,172.95506,1294.2123,714.39764,2222.5266,3.3631594,237.8249,8.089313,1053.5597,2.5408115,1464.3663,538.4732,1974.7654,147.01263,0.36337808,0.49252722,3495.6782,7865.1113,1306.2694,2982.8462,117.6432,0.18585356,0.32812908,488.26505,5.994497,2044.9457,488.42407,176.61272,17.771107,0.016046766,1.2128968,252.4145,0.36237755,1575.5535,235.70761,95.401794,14.535869,0.010036687,0.37840694,2121.119,73.67005,5365.494,1831.2891,1756.3491,55.524494,0.30001098,95.31376,1451.6326,3099.1384,1253.2815,670.8147,454.01175,18.079582,1930.7086,169.41849,229.49826,1.3316325,1867.7784,0,13.16259,0.6138258,0.21607468,49.748856,7.985325,3.7965744,0.02255687,0.0049410104,0.13854735,59.98121,0.82460386,610.5167,7429.8677,75.82737,847.24756,0.053219926,257.61163,1688.1973,135.75424,1316.7338,9.44728,5235.4478,11.523203,0.5386584,0.843737,2116.3472,1.0189862,10825.941,3352.4155,876.37286,512.66473,2.2394018,667.4747,1.3462257,0.19283077,91.48655,2.174469,4.865182,0.08936755,0,1758.2731,1571.9867,1518.0226,383.284,69.56548,143.55664,447.3467,261.52084,9110.29,1090.3048,162.47362,549.68176,2.7680945,0,344.36346,19.1608,268.4842,15.744862,745.68134,0,9.089967,3336.5667,9.000936,5426.6807,6.7750816,225.2538,353.65924,6.2671623,1527.3424,694.37036,4839.2925,24.013702,0.17618378,3.2838569,15.283973,0,558.7135,281.76657,5.9187465,24.15819,0.098317675,0.77869064,7638.424,52.82526,9554.105,6594.7065,1370.9628,826.98126,357.81952,1845.1602,0,6901.9126,2266.5176,82.88011,785.6805,0,73.634575,4887.752,1940.479,564.69946,67.370705,120.19248,255.77013,399.7617,2.7526152,37.40906,63.962536,3.9515903,1.4025388
2022-02-21/2022-02-27,18.403175,7309.6016,5435.89,8678.065,982.60693,4.155257,307.54266,0.5402125,0.0007558426,1.9498297,2.9938362,0.98479646,0.22598338,0.004270525,2203.4343,25.73795,2574.8992,2036.9829,3690.4294,433.55807,9.2123995,207.49977,1422.1849,864.2164,2615.1313,3.957248,279.8358,9.705013,856.82806,0.5651464,1311.0406,144.5115,2853.394,128.02197,0.316438,0.4373194,3841.3389,9514.525,1537.017,3509.7583,138.42444,0.21868394,0.39366722,536.54504,1.8015951,2473.798,574.70233,207.81068,20.910316,0.018881371,1.4551524,153.20244,0.060154304,1052.7286,153.18645,26.370373,9.446858,0.0065228525,0.4539872,2862.0183,27.186422,4737.155,2645.815,2537.5442,80.22087,0.43345103,140.4096,2165.5435,3546.8215,2001.9542,1071.5393,725.22473,29.446428,2121.6184,50.91725,1532.6719,1.5668608,2197.7146,0,15.791595,0.6745217,0.06493941,60.181866,9.395909,4.4672275,0.026541457,0.005813821,0.16621985,65.91219,0.24782766,738.55023,8742.326,89.221985,996.9107,0.06262104,110.87179,1855.1274,40.799755,1592.8704,11.116106,6160.27,13.55874,0.6338106,1.0122591,2325.6133,0.30624768,13096.279,3944.6108,1031.1808,603.22504,2.6349845,800.79083,0.43481407,0.017033981,32.52927,0.75202817,1.682597,0.030907296,0,1932.1324,1901.6533,1786.1755,450.9897,81.853966,172.22952,491.5807,78.59783,11020.834,1282.9031,191.17397,646.781,3.2570696,0,803.59045,12.22884,689.7129,39.34156,1863.2294,0,10.905534,3666.4941,2.705155,6564.725,7.97188,265.04404,60.618748,0.29379672,450.7504,127.4408,1022.42505,27.124903,0.032335762,0.49313724,16.795275,0,675.88324,331.53958,6.9642735,28.425652,0.11568518,0.93422085,8393.721,15.87618,11557.724,7759.6367,1613.1382,973.0644,81.961334,2027.6129,0,8349.332,2666.8894,221.90869,924.46796,0,14.688647,7917.49,3460.3403,979.4699,116.85433,208.47357,256.86755,439.2904,3.3298752,44.017212,75.261314,4.6496263,1.6826721
2022-02-28/2022-03-06,47.188347,7919.4307,4276.1787,4385.3447,1878.1886,0.32054064,361.47333,0.2548098,0.000741136,3.6154642,1.174715,0.45606044,0.16518103,0.0019194497,2668.4058,64.794754,2738.95,2421.9421,4387.867,813.6381,0.06775987,239.44904,2046.6948,712.9728,2411.543,1.389131,407.29868,8.685939,1844.2797,3.5363433,3466.3186,553.2908,8432.699,597.168,0.01734275,1.4786062,4924.8047,9355.4375,2140.1865,15156.524,515.1029,4.4837413,3.8841379,844.5741,2.0321815,1295.1605,306.16742,68.69181,17.58262,0.010045536,0.75238967,9.311947,0.088997945,539.0292,107.039635,30.723324,666.40735,0.00029033143,0.56253296,4247.877,83.88143,6175.752,3855.5242,3697.7466,184.5095,0.032659635,198.5819,2618.1494,3766.5164,2376.3276,1271.9214,1358.7277,33.92371,1792.0767,89.40648,710.4045,1.2994032,1822.5732,0,12.710377,0.81685907,0.1634836,64.016174,11.171574,5.3114586,0.049809057,0.0004403234,0.19181287,194.7083,0.46772236,588.948,7792.489,79.528114,1402.5316,0.0035555179,95.915535,4245.455,181.79288,2998.8704,23.392769,12936.743,45.035583,0.08496152,2.067472,4135.001,17.786537,27039.945,1835.6824,3849.6528,1662.0701,0.29300407,325.94583,0.01709284,0.0013920056,1.1232032,0.0827462,0.06494043,0.0018827999,0,1033.9819,893.88196,938.4797,536.22,153.6115,87.826836,281.27966,93.490776,8875.637,720.71246,28.654758,573.49976,0.116554156,0,973.1651,30.785841,733.6566,116.60353,2215.3518,0,47.050648,4440.204,6.810169,6982.99,9.47843,315.13336,26.552687,1.3197145,5488.413,2523.3364,10136.054,147.31516,0.16760966,8.624852,20.3394,0,718.9458,394.1956,8.280403,53.345036,0.008761688,1.078064,10164.988,39.967953,12294.113,9226.1045,7758.379,1826.1042,94.58113,2455.481,0,8881.302,3170.89,263.8461,1734.9056,0,16.950289,3821.6003,2079.1118,1311.7272,156.49384,440.66754,333.87262,309.3516,0.61592704,14.698905,15.560553,1.517326,0.3675474
2022-03-07/2022-03-13,22.865618,6665.8154,3189.8464,2124.9617,576.6065,0.1553215,127.923485,1.2562156,0.0037215233,31.535412,22.016645,2.2900538,0.5255038,0.007039234,1293.0039,31.97889,2348.1165,1195.328,2165.592,254.41751,0.34435487,86.31028,991.7474,611.2342,1190.1956,0.6855934,127.35879,3.1308813,893.66504,1.2480499,2124.987,872.5217,2976.0693,133.526,0.00840362,0.38111475,2386.3635,8020.4507,1056.27,7480.375,161.06816,2.2129128,1.4000523,1340.0751,3.284201,3635.8142,494.79547,111.01246,18.00292,0.01623455,0.88804674,4.5416355,0.04421072,465.12616,53.173016,35.8841,209.73898,0.00014422537,0.20276712,1670.8348,33.604946,4297.724,1544.617,1481.4081,46.832623,0.016118884,58.103607,1268.6517,3229.048,1172.8154,627.74554,424.86224,12.22793,868.3695,44.125805,609.03265,0.6413094,899.51483,0,4.5815063,0.395818,0.08068596,54.881355,5.5136385,2.6214254,0.015574871,0.0002173176,0.069139674,503.70154,0.30792114,673.5028,5130.1177,52.356594,585.0001,0.0023407433,46.11749,1136.6375,100.962814,2893.0403,12.991708,7199.6953,15.846482,0.04718534,0.83859116,2003.6552,8.778396,23181.443,905.9856,1899.961,519.71454,0.14460969,117.488365,0.05398813,0.0044781705,6.276669,0.26619995,0.20891756,0.003837565,0,501.02676,766.3286,463.17828,264.6466,48.03296,31.657478,136.29701,46.141533,7609.116,355.70123,14.142304,179.32835,0.057524335,0,471.5573,15.194097,628.9668,57.548634,1093.3672,0,16.959593,2151.5432,3.3611026,5986.5435,4.6779985,155.53128,141.21695,1.4599832,6071.7544,2791.533,11213.363,96.54081,0.18542442,9.541557,9.855677,0,616.35516,194.55173,4.0867248,16.680536,0.004324253,0.38859224,4925.552,19.725851,10539.788,4553.462,3829.0752,571.00684,178.56374,1189.8285,0,7613.9727,1564.9653,130.2189,542.4898,0,36.746037,1851.7937,1782.4312,647.3913,77.236145,137.79288,120.3456,149.89955,0.5280371,7.254521,7.679776,0.47445485,0.13248381
